id	filename	md5	size	state
abb5f0b5-086d-4096-a745-98cd1e248a31	TCGA_AB_2841_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	da9b8f8b2987e56bd6790d81f3f7ed97	6045	released
5ec74d59-3870-4306-8b0c-51ae64097f6a	TCGA_AB_2831_11A_01D_0756_21.grch38.seg.v2.txt	baac4806cb7d865bbb160907acf29491	22084	released
d29fef97-febe-4f18-9d93-9f329ffff1fc	TCGA_AB_2853_11A_01D_0756_21.grch38.seg.v2.txt	58877e8aa534420e283b29c734187ec4	35534	released
a01799b7-a8df-41e9-bc7a-ea497fca4148	TCGA_AB_2830_03A_01D_0756_21.grch38.seg.v2.txt	9701da6f305d56983d00914930da17d5	33104	released
5215ff4a-1340-4c6d-ab59-776ffd38a9e6	TCGA_AB_2836_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	9cfbb488ae0d6e4b02c13b40b90cf1c8	6742	released
87709971-3427-424a-95c0-682a679a2bc0	TCGA_AB_2841_11A_01D_0756_21.grch38.seg.v2.txt	5e23c89dc3d41ca49a854a8bd270506b	30761	released
675d67bb-f769-40ce-9961-9634bdd1bc75	TCGA_AB_2827_11A_01D_0756_21.grch38.seg.v2.txt	623e8bcdb960024c9f0bffa50fc7beb4	22368	released
e710b731-981f-4047-8bc8-9777d23a2a5d	TCGA_AB_2814_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	3c3fade1f61040ace141661dbcffac54	5397	released
643ffc9b-fd73-40d4-932d-898b321f832d	TCGA_AB_2831_03A_01D_0756_21.grch38.seg.v2.txt	d1358421a021debcbb32fd08ec5eeed4	17986	released
740ace61-c46d-4417-bb71-2202166585e7	TCGA_AB_2865_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	ec6b364c25b19a0acc924b9714b1d4d9	8874	released
443a1066-8206-4825-bbd3-3b0fd5b32577	TCGA-D6-6823-01Z-00-DX1.7291f093-209b-4e88-8ceb-842f7c5707c0.svs	a7ae98d0246b28d9e24038a4b61eb994	108022471	released
91ae2570-8d5a-46a0-82c7-4fa916fea95e	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_A06_730372.nocnv_grch38.seg.v2.txt	050008dd8feb0826278b43a797954ce1	3460	released
12b7d47a-6a05-4f4a-9344-84d2160d13ce	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B02_730444.nocnv_grch38.seg.v2.txt	0a3433c4e37b3c2188bdb552a12d4376	3312	released
631e25ad-68b9-48ee-9af6-8df51ac83421	TCGA_AB_2820_11A_01D_0756_21.grch38.seg.v2.txt	91b0b404628f808002d88b3ae4ca0a1a	36094	released
d1091c10-4d50-4797-b41f-2d940f25f2f2	TCGA_AB_2850_11A_01D_0756_21.grch38.seg.v2.txt	47052ab0cc76f4e4071ded4891555b73	30326	released
decc74be-3242-4092-8ce2-8a14fd95e64e	HELVE_p_TCGA_b139_154_155_SNP_N_GenomeWideSNP_6_B02_808594.nocnv_grch38.seg.v2.txt	0db7f1180980b90f48bb920ff8dcd054	29759	released
0b18dff5-84c9-4248-85a7-59ee3e8ac624	CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_C01_1513840.nocnv_grch38.seg.v2.txt	9ff728d34f330134721515be414802db	7854	released
a4309dbd-488d-4c35-95a6-b844f02b265e	TCGA-EY-A1H0-01Z-00-DX1.997119C8-F3D8-468A-8F39-673FE1D5D678.svs	2c9b6d841c4ca24cf30a5d1b2bdb2999	734519445	released
774d07f2-0dba-46ad-89cd-88daac49128c	TCGA-EY-A1GT-01Z-00-DX1.670FBAA0-500C-403E-9F06-42DB61CB6EB1.svs	4a2155c715b0fcadd8f64eb38658310e	987489689	released
35940b13-6c3f-4323-a3d5-7417661dca91	WRIED_p_TCGA_143_147_150_Hahn_N_GenomeWideSNP_6_B03_799966.grch38.seg.v2.txt	04c67db95d2f09e2888a33cd47631152	30739	released
5c1d3f2a-c6ee-4f1e-bae2-631d484cf917	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_D05_808934.grch38.seg.v2.txt	adb9ebd90e25946a69ba13441e570ad6	23234	released
8a39ad62-401a-40a6-958e-1ca6bbf55c44	TCGA-EY-A1GK-01Z-00-DX1.855EEBFB-BA55-4109-A417-F6A64E6E7A80.svs	bedeff73eb250fb8f83b3be924ae8a18	997889923	released
f5bdf654-623c-4d69-9392-ccf745a861f0	TCGA-EY-A1GQ-01Z-00-DX1.03D52C6F-515E-4A4F-A08E-31D773BCC67F.svs	480be6fd2064a702b71a165098b22424	1786297013	released
25513bbc-9366-4da9-a5d3-3bab9db2ceae	TCGA-EY-A1GL-01Z-00-DX1.26A5893F-D736-42EE-8463-F58307766D46.svs	c3ff21a920df9b30a47c0a38df908cb7	983832131	released
9399e6d8-afdf-46f0-b1b8-cfa3351eff86	TCGA-EY-A1GI-01Z-00-DX1.52F00E05-DD77-4A1A-A4AC-2BACE1275DEF.svs	abf2cfd112a07db0936bfbffcc9dec62	1375890753	released
0befa158-ad82-4635-aade-a5194b455879	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_G07_808958.grch38.seg.v2.txt	2906419ccd28a4ad5150637d61aeee92	24874	released
b4da7cba-a3a6-4550-bd7a-3d1fac1d398a	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_F12_809056.nocnv_grch38.seg.v2.txt	233b838c9b4cff3701f1e6a3eea62e51	3616	released
58c3ed1c-b38b-435a-a101-da6160859d73	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A07_592222.grch38.seg.v2.txt	0b05d4bc6f6dbe2bc345ff952886865a	73414	released
09fd385f-b374-4aa9-9918-e439b764c7d8	THETA_p_TCGA_Batch14_SNP_N_GenomeWideSNP_6_C08_455326.nocnv_grch38.seg.v2.txt	6f9c0b61e841dad31fd6bd965cce69f3	3324	released
7d73fd3a-3ab5-4548-a2b2-061ed2b4db72	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A09_592182.nocnv_grch38.seg.v2.txt	9c28e6635c3badaaa31502f9b07625b6	39191	released
3a3d5878-9b77-48ef-9637-d7dd30344e63	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A02_592152.grch38.seg.v2.txt	b37f536dd968f3311ef7547af4bc93ce	96380	released
df424523-1616-4c02-adba-f535254378fa	THETA_p_TCGA_Batch14_SNP_N_GenomeWideSNP_6_E06_455248.grch38.seg.v2.txt	fe73bb291df7c6ffe8fc71bfb5ea88f1	77431	released
a534a57a-902f-412f-ab8c-22291a8a7a8d	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A11_592200.grch38.seg.v2.txt	561842645d08c7706f047f4a752db496	93845	released
80b3fa47-a7f8-4915-8adf-63d809be2395	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A04_592160.grch38.seg.v2.txt	2b3d00fc81dead5b6c77d34d5684b809	91960	released
6c89fefd-eafd-4717-9ad2-d1b1de520106	QUANT_p_TCGA_Batch12_AFFX_GenomeWideSNP_6_C01_437662.nocnv_grch38.seg.v2.txt	c5bb6887a8e43e8a2644b25a4a936235	34552	released
381eea8e-d964-433f-8ac6-656656d82fc9	THETA_p_TCGA_Batch14_SNP_N_GenomeWideSNP_6_A06_455176.grch38.seg.v2.txt	12d4cd5d11b22f81cde0da9672945098	91934	released
30966eb1-d751-41d5-9b05-502ccbd6e80e	QUANT_p_TCGA_Batch12_AFFX_GenomeWideSNP_6_B07_437674.grch38.seg.v2.txt	c5af22c605c72c22555d51853003a3e6	51631	released
00404a16-fdef-4459-b00a-a72fa32f9780	TCGA_AB_2840_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	60e59a075e80b1d8012fc22c1c81af28	6780	released
c88dca25-d5d6-4756-897d-ba587af4ef07	TCGA_AB_2836_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	adb000a811b39fe97a1f58b5541623df	4296	released
694f0598-3db6-4f7a-8296-cbcf6b44180a	TCGA_AB_2813_03A_01D_0756_21.grch38.seg.v2.txt	667434c4d5ef8daa04b83aeecc92060d	50284	released
00026a8f-d7bd-44e7-b377-d6bb1e076eef	TCGA_AB_2806_03A_01D_0756_21.grch38.seg.v2.txt	564331777f86d5e52ed7407f7ad4f85a	36551	released
a3e995b3-4f60-496e-a3c8-9c75e1b37067	TCGA_AB_2839_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	80da262b68f43695bf4750c90299d15a	4880	released
80f730e0-123e-40f7-835f-317940faa152	TCGA_AB_2810_03A_01D_0756_21.grch38.seg.v2.txt	97c63fc46b3a9423435e686ce12c3283	63680	released
7cd13872-51a6-44d5-9aba-6a95c7f78eff	TCGA_AB_2818_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	7cc7b51ca6234e4e6b2c41157bc15eee	5977	released
6edd562d-25d1-4189-9cbc-1455843a7c44	TCGA_AB_2826_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	05e41f131352b4ffbfd655bc4fc58c1d	7730	released
f8a2c84f-0921-4662-9eb3-c743687ce10e	TCGA_AB_2805_11A_01D_0756_21.grch38.seg.v2.txt	f62ff37fcdad529342d13aa25927f401	36906	released
45075b04-4f86-4cf7-9aed-fb011e7e4995	TCGA_AB_2851_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	992cc5f9f1243886e9e0f1c9d901884d	6519	released
63036e87-49b9-4739-99d6-ec3f3598230b	TCGA_AB_2834_11A_01D_0756_21.grch38.seg.v2.txt	4e7de0cae44fc164972ec3cc6bbaf9f3	26036	released
02346798-6105-4846-836f-ca50cf2c0c96	TCGA_AB_2806_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	521558e1372723b2097b8c314e06ecfa	5104	released
9d7b0e6b-012f-43a9-acac-62ff09a7d438	TCGA_AB_2817_03A_01D_0756_21.grch38.seg.v2.txt	e050ffe551f90d679846c055027a442b	55068	released
28310c99-63e6-46ef-b6d7-a4a9dca217e1	TCGA_AB_2818_03A_01D_0756_21.grch38.seg.v2.txt	9222a3cd8128edeaba437a623001ca19	74282	released
0f9051ba-4975-461f-9845-c7378ce43d90	TCGA_AB_2816_03A_01D_0756_21.grch38.seg.v2.txt	4cfc27235c6bdd69e0d886049209798c	29302	released
c07cfc5f-3dfa-4643-a5bc-33fff970baf5	TCGA_AB_2805_03A_01D_0756_21.grch38.seg.v2.txt	18ce7bd91df7f28d2eca6551238d7d49	57166	released
75db18da-dedd-4bd7-b30d-a1260458109c	TCGA_AB_2827_03A_01D_0756_21.grch38.seg.v2.txt	b51b1e95e0d27284f15faad2d1117625	31122	released
d2c4570a-7b7d-4b53-acc3-79936118a2c7	TCGA_AB_2867_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	4935f6e0b7f0c07a3e06603073c83970	4840	released
d8dd87a0-b342-4930-a5de-fe2f9c8b1769	TCGA_AB_2814_03A_01D_0756_21.nocnv_grch38.seg.v2.txt	4b9054e4584af10f1b5c9cf2de78893f	3191	released
564f48a3-1d89-4d4e-becc-23403aa10bec	TCGA-EX-A1H5-01Z-00-DX1.B82669F8-69A2-414F-872F-F51CF3B2E34A.svs	24f850857d6cbf3c083536584584b9d4	519771343	released
14acaddb-e65c-412f-a75f-1b1e83675385	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_A09_902760.grch38.seg.v2.txt	8b0ce034a1c836468f7baef816f6ec87	8382	released
3ff2a979-fec0-4fd3-9172-31fac0980576	CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_C02_1513874.grch38.seg.v2.txt	c41e6f57c2d4af6cc2a8a31991adfc5a	62515	released
84c248e2-fd3e-43ce-9761-5e3ce560cd33	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_G08_585112.grch38.seg.v2.txt	0b8f3232ad00c0d28c5838d54b39a78a	45000	released
aaa81d50-a27b-463f-bbfc-de54f4a740c6	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_B03_397040.nocnv_grch38.seg.v2.txt	1d4d95104336b8f178b929934d2b181b	4015	released
1ded4c71-f920-4be6-83d1-7c91e737062a	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_B02_592192.grch38.seg.v2.txt	416d98a377223057901c4f28d4471c77	75381	released
d7e74b8b-830a-4bc7-b5c0-c7fd5cdc6ffd	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A10_592154.nocnv_grch38.seg.v2.txt	64f179036fdc4f4021999ef9b0022fe9	29741	released
19eb0200-a626-490c-b55d-944a9352eb3a	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_E09_396984.nocnv_grch38.seg.v2.txt	b9d6e3baef81bc35a84de63e02d6a878	5404	released
234c11b3-37fe-41da-95f6-9243d4582505	THETA_p_TCGA_Batch14_SNP_N_GenomeWideSNP_6_G12_455192.grch38.seg.v2.txt	a189e1ab57d82b3647fd0820c3778771	39962	released
e618ef0f-c0e1-48df-a72e-4e4622283f4b	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_A05_592060.nocnv_grch38.seg.v2.txt	dded18049ff882f1bbf860baf3ee0362	43567	released
98bf77be-6125-4d94-9e39-883920f78b1e	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_E08_396986.nocnv_grch38.seg.v2.txt	b4fd379430dc9745100d8679575da918	4707	released
a068c5b9-be63-4be2-b70f-358c53e9e622	THETA_p_TCGA_Batch14_SNP_N_GenomeWideSNP_6_H10_455218.grch38.seg.v2.txt	15245d074f921224fd4c360c74c5a229	9730	released
a714bf21-9409-4aeb-a6b6-b7575bad3d7b	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_D08_429522.grch38.seg.v2.txt	a4456d92a0d7a2c736bd147c4e90ab06	54207	released
d4680802-8774-478f-a54b-c8fcfe75611c	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_C12_397102.grch38.seg.v2.txt	47adb5cf4dc6872118513318427c0d9a	28652	released
70fc2bfb-6c74-4734-a58f-294d92687b5d	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_C08_429512.grch38.seg.v2.txt	7a1be7c4d7050063ea01f6bbcc1e2d8c	17990	released
e4e86e50-a899-464f-8f2f-128cf3c5e757	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_C12_397102.nocnv_grch38.seg.v2.txt	ab1380b285059e2b25e06987884d5659	3741	released
c49182d3-cdea-40cf-8693-22977255bc10	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_B06_592146.grch38.seg.v2.txt	40aab28bc6f4b17652448a1a4072072f	73270	released
8c9eb6ef-e452-45e2-92e5-933e949b81ef	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_B08_592144.grch38.seg.v2.txt	ad37c82fb557c2a3ca400b62b2c7d480	66827	released
381f7973-924f-4808-9872-4ec2351d7ff2	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_B03_592186.grch38.seg.v2.txt	2c7cbca87d938a1142a01c36b770758d	77461	released
5e087389-3655-4c8d-9715-cc973f9a4816	URBAN_p_TCGA_ProtVal_SNP_N_GenomeWideSNP_6_B07_592164.nocnv_grch38.seg.v2.txt	77124572cc13cae15a3b188096378c21	43664	released
d6dd3dfb-c501-4eab-a5eb-15f262615df2	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_E10_396990.grch38.seg.v2.txt	cc3e6fbe2d4f7be747ece107e850be5d	52419	released
dd74c28a-5920-485a-a3b5-41e889c27e37	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_H06_429606.grch38.seg.v2.txt	127aaacd752046bc10189126a35b8453	23462	released
bb70e2b7-eb2d-41c5-84d0-49110c172331	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_F07_517784.grch38.seg.v2.txt	8b82c3d97edc0bd0118c4371cf73f21f	29952	released
ac1f106c-9585-4da0-94f3-83ae2edb752d	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F07_729628.nocnv_grch38.seg.v2.txt	0e84f08ea47126b57d80fb9fe6dfc843	6389	released
393acd3e-9b01-4a5d-af85-9029705b7ded	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_H11_628226.nocnv_grch38.seg.v2.txt	d4b2276d503012ce218810eb8d7d7abf	3477	released
ffa5080b-6739-4624-b4aa-1293906d648b	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_E12_730462.nocnv_grch38.seg.v2.txt	475eedee5d5c5ce94acb3bbf6e771248	3997	released
644cb98c-3d76-4185-a2df-8ff9c93b30a0	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_A01_730336.nocnv_grch38.seg.v2.txt	dc41372e7865b702c763ce4eb9a5abd6	21481	released
