id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
9f1a4c8f-1010-4115-ad79-9db1bf8bbb61	28ad88b4-8a46-4933-b0bc-7e1cbab5d431.FPKM.txt.gz	8b0bcecb261f6796f616d96285344cd0	310210	CPTAC-2	0ca5d41e-1cd3-4cae-a83e-edfcac4f060f	d0d00699-b487-4ba7-a95e-86310cb9174f	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
846af659-a0b9-423b-86fc-f5ccc67c0e70	bb2408ba-58c3-4ee3-8ddc-1af4e1394b94.FPKM-UQ.txt.gz	450bb5626acca2a4a904bbc5d1043da5	377729	CPTAC-2	faf8cebd-72ad-4da2-b55e-73cddd8dafff	427f36d5-0947-4b3e-86c7-84e8f365f244	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
c2fc8e4c-3362-4882-bded-15019d53ac44	2179de4b-5872-4129-82dd-ef19dc540898.FPKM.txt.gz	21aa60d783c497feb8c50d21811cf0ba	298371	CPTAC-2	de970d08-9907-464c-8175-47f6d2be62e0	57a667f4-a897-4aa5-9e41-ec94cd78416c	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
4c9635b7-b188-413b-bfdd-120c2677f514	a25a683f-1b81-44ce-ae1f-e1d12f135f31.FPKM-UQ.txt.gz	e742cb1b2777e15d9433f7fa4fa2d543	386176	CPTAC-2	10d107f1-6056-4354-93c3-9c2da12afbd0	e57b98aa-bc4c-4257-944f-2597ed8a144a	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
6012018b-48d1-415f-8c5b-57b0ec527921	a270f173-b804-4cab-bd92-be080af20482.FPKM.txt.gz	e7f9b1a66c60f8895262602fb16f7180	305603	CPTAC-2	8ed0c11f-83c8-43c0-b85d-b6ecfe9d9d50	274b4c34-07b8-4916-b10d-b520dca80c92	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
8902f831-e674-4aa1-8c22-c04096706b66	f51abf73-9e9d-41a9-9a40-5ff9257435d3.FPKM.txt.gz	711cbdffee17df2d6e13765b71ce7340	303992	CPTAC-2	bb9cd9c5-7392-4b61-9545-f03fbc17d567	d9caed93-400d-4eea-95e1-76929c784a85	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
87cf48f7-903c-4240-bd23-2c7fb673b731	c12cc9ea-2e8d-4cb2-b47a-111cbefafac8.FPKM-UQ.txt.gz	5a1bde3955ee3b0c2e09aa061e2b772a	369355	CPTAC-2	4c640f79-0207-4cc1-9792-19ea34b35f3d	28846d31-d875-4e9e-9444-bd1fe3d2b081	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
de20bf40-d345-4795-9f56-034a826f6633	7ac80350-d086-4aff-bbb9-a38a57d4cf28.FPKM-UQ.txt.gz	e8e81bebad04011b2b7966d27c1382a5	406226	CPTAC-2	a7deae0d-38d2-46e4-a90b-f79f57fd2808	c30cbf67-5a54-4e3b-8028-797729663fa4	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
1f46ddef-f579-4ecc-ab4b-6641a5a2ddba	1675df83-c23c-40a3-aea9-2c17900ae475.FPKM.txt.gz	d8d95c8115424ef0f68decdf5fbebee9	298360	CPTAC-2	5fa8593c-ca74-4651-8ede-7ab38a35107a	392c8735-7a48-4834-873d-0d03ffe00cbf	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
f484a376-03b8-406b-aeaf-06ea46e1795a	df20b500-c291-4fcb-b8ac-fde4d5829f27.htseq_counts.txt.gz	7f580afc1b5cb445f6f47ce42f9158f6	241423	CPTAC-2	c30d2040-4ba5-40b0-9898-79c7c2e13477	ef70d0ed-2d04-422c-a1e8-1efb06a02fd8	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
a130d707-5ec0-4621-abea-3926019a8e31	0265b1f3-c7f6-4c53-b4d4-076db3932623.htseq_counts.txt.gz	d45e3e9c584e446d613a6acd26c5932e	248619	CPTAC-2	3db258bb-3e47-4fec-9aef-2352d3c232ed	c8e07831-2c8b-4b64-848a-c652eea32a04	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
3ab2b095-9441-4b4a-b6a4-d041dc299293	0265b1f3-c7f6-4c53-b4d4-076db3932623.FPKM-UQ.txt.gz	359dc4392f596b0e6859853e57c34d10	399229	CPTAC-2	3db258bb-3e47-4fec-9aef-2352d3c232ed	c8e07831-2c8b-4b64-848a-c652eea32a04	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
ff6b692e-05a6-4b06-a254-823f56984cdf	41e04704-e7ae-4b52-8ce3-fca27b8de757.FPKM-UQ.txt.gz	d900ee4de374cf891033ec41a87937ee	379573	CPTAC-2	20527e43-a185-4a21-9ac9-f9603bba54c9	93327ae2-95e4-4f86-957a-7d21adf01b05	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
de513fbd-7da7-45aa-9dbd-69221b43cd3d	2a07ad59-da28-44da-8da9-d948186c99ff.FPKM-UQ.txt.gz	5c78b9f18540268d9de135d71006e7f1	404437	CPTAC-2	1521ff7d-3781-439d-a4af-3acd83734b3b	59413d0c-23e8-44c3-b500-b5df24e3a454	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
21e38087-6f76-4cd4-9464-224f843c0c21	f0586e76-31db-472c-9ccb-4c63fdf5cd15.FPKM-UQ.txt.gz	957c471f456480941c8263e87e46b555	382275	CPTAC-2	8a44e623-e199-445f-96de-0e7a5c336a1b	a6834e2d-954a-4218-b2d7-faa75222f8a5	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
ed39d190-7500-4d09-bf3a-01aa4338141f	f9863246-9a39-42ee-bd50-0242e18e87ad.htseq_counts.txt.gz	cf68e757d840151865157971d2ba3a88	240190	CPTAC-2	80d143d2-abbd-4a58-8bc3-171adeadaf6a	deaf8dcf-90a3-4df2-b9ba-15692bf54826	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
cfa5129b-806e-453e-a1cd-f10d9ba08424	43715abf-ef9e-4088-a431-64c7485c1fc8.htseq_counts.txt.gz	bdc6d5327b7f57367c2c70ccdcf77dc2	245748	CPTAC-2	0b85b532-ea92-4103-9356-4bdc7a04db6d	28bf60fc-6ee6-4484-afb8-1f07cfc26678	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
a432ef0f-60a6-4432-8d16-2df67ce3a2ca	818f4152-072c-4d50-9a92-9995af93f8d4.htseq_counts.txt.gz	c72c0a8800ddbbadf8c9b384fa433141	241494	CPTAC-2	c5b7917d-5290-48a6-baa5-fcdcdcc7cfb1	dc6eb0ec-25e5-4976-9e96-d96b6900c01f	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
c6dbb7fe-ce01-46b1-ab24-e0c627cec67f	7e0d5439-e992-4e80-9092-c4dc749c6416.htseq_counts.txt.gz	aec1b07404beddd3da946b3e4abdeb3b	244278	CPTAC-2	97c217f6-b1d3-4835-93d8-790120d122a7	052639f7-5adb-4eb1-81d1-b35e4ee0f42e	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
6a830a28-fa1e-48cd-86ab-a96aaa362dcb	d47c15f0-ab80-418e-928d-d91999296f73.htseq_counts.txt.gz	9d8da606d463955fa2589a8f28d3231e	242998	CPTAC-2	b05e56ca-a092-489f-90bb-64246cae3e7d	a59ec232-7133-48f1-8f4a-a1c3cb18f91a	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
129e4008-e766-4b22-adde-80fdfb140e0f	073ddf40-a8b0-43ba-82ad-7978ea24f219.htseq_counts.txt.gz	b49de61ff38ae849e5522a6c98ae2b56	245312	CPTAC-2	ce3c8b98-e275-4cfd-a379-940d675a564b	f85d01ba-6ca6-4645-8415-34edd551bcee	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
9c349af7-fb46-44c8-a24a-f527d9a4f0fc	3f04b67c-ac10-459d-a661-dc1ee3963311.FPKM.txt.gz	b519d4e33a8f210f20eee0fe2c608be0	307735	CPTAC-2	7cee15a6-0f80-42c8-9120-322226def3fc	955aecf4-e951-4862-bd8d-c59e9aeef807	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
4392656a-f16e-4bf0-bd5b-7cdd2c520370	c224d644-0747-463a-a008-201b0e32471f.htseq_counts.txt.gz	2f2d872c060a03fff98fa95a8e20e2a0	243581	CPTAC-2	13b5719b-8dd1-4b2a-871f-8bed2cf48d34	6a506d9c-ef8b-4382-9651-021c268de7e8	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
814fe8da-f5f5-4c0b-b3e2-e31ae4837a4b	49851e0f-2ca8-4ec0-ae67-bc25ea59c8a7.FPKM-UQ.txt.gz	491f630ce8eafed0b337de66807dcfb0	398477	CPTAC-2	2e7888ab-8b46-42a1-b4a6-c75e2a4337fd	b092515e-d89b-4c90-b477-46f3b44ccaf5	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
dc0f8fed-7016-460b-b5d7-023ef5147c87	98b72c41-5dc0-4813-9955-e575cd1ca6a0.FPKM-UQ.txt.gz	7a775bd2dba869f283f724e602ae3876	375564	CPTAC-2	e965a8fa-a257-4fd7-8bbb-a0f134c0c7d3	f11b8600-aeba-4c2d-8e4f-a7fd344eb15d	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
69f26c33-a3e6-415e-8271-d53d55163688	a5884139-03b5-4d31-93cf-98d4c4078eab.htseq_counts.txt.gz	81f5cf4e1b19bb6aa904df7e865be296	242744	CPTAC-2	771110e5-c366-4ace-bdd3-a3453e01f6a7	d83c5390-5cbb-40ca-b713-6e1195299e68	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
99725391-65f8-4e37-ac09-7a2541d54fe0	8818a1d1-fe57-44be-a563-9fd4fe7418e5.FPKM-UQ.txt.gz	2f114228e59730e273b57bcf56a740a6	390475	CPTAC-2	007df8da-3d8c-497d-b7d3-3a02596f9577	0cc035ee-32f9-4782-b266-ed50ee12662f	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
cc0d0ac4-c235-4dd8-998b-b47327771832	7b632a5d-f69e-4fc4-a33c-73c3ff85a42f.FPKM-UQ.txt.gz	6c08bb5ef2a29197680b370ace515bf2	380361	CPTAC-2	9d33308f-f7cc-420e-9116-b9a95068d045	be806298-4aa5-4163-8715-cdb4e2e92beb	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
7c818a3c-09fa-4b4f-b972-fc59283b6b6b	42e2853d-a893-4533-9058-5e22974befd8.htseq_counts.txt.gz	e384672716792a890ab7031e3c67554f	245617	CPTAC-2	39df45ff-87f7-4781-90b7-e1ea2f15a9d3	4aebdaa5-0f01-4d68-a132-6b14d0867ca7	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
3ad807dd-b490-4cf2-a5dd-f81d56e500b5	4d0730e5-0c37-466d-a43c-def7a30ba775.FPKM.txt.gz	6067b6748e5e29879285db3fc5fc64ce	299835	CPTAC-2	0452414f-42e4-4db2-9d64-85692fa9a9bb	b3213730-2e6f-4173-9e7d-b7140e065fa1	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
02aa4fb5-f2e8-4a54-b53b-062721c2493f	75006b71-c0c1-41c0-b91a-d9f7319e0f09.htseq_counts.txt.gz	f43c32a32bc2afccc023d65559f0d7ce	246563	CPTAC-2	437f0cc5-0af8-4e95-b283-625ee12078ff	72d7495e-9f58-4919-aafb-f09f97d48c81	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
227684cd-05eb-44f6-9d38-1ac0c8b66217	9c4f4b77-ba8c-4731-a57c-735b766ab40f.htseq_counts.txt.gz	2ca20005e81e46fe7f60c05a6a473b93	241060	CPTAC-2	5e0774ff-d53d-45d3-b8d7-b0e7f7a72a9d	7342d5f0-ec7d-4f60-b61d-7b3456a47d35	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
314852ec-538d-4194-bef5-69b0708798d4	93f3f536-e544-433f-b65f-6992bdcc66df.htseq_counts.txt.gz	6fbe9ef031d35bb968aff65c9b5dc9a4	244308	CPTAC-2	0ed2be8e-1d7b-4a08-9740-f642377d58c9	22b2f445-0d2b-4aed-8745-99c8770843f2	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
c9f08d69-8167-4a22-8ac9-c22c0eae45ff	bea2f6be-177f-4454-8831-0d287cac265b.htseq_counts.txt.gz	298c7f9fa22fe1536ae0bd5813be4809	241620	CPTAC-2	848d4e80-9658-4f99-bcdb-e3f7275bb72d	14244068-73ab-48eb-881e-f4c26fd65dac	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
3aa7d416-09b1-4139-88d9-817fcd57625e	cc3aabc6-b45b-44d3-846c-a6eee1dfae5e.FPKM-UQ.txt.gz	6592bfe6df929337b62a0bdf50a08d7d	391133	CPTAC-2	0864cc7a-c9b6-46d0-9018-1e1597df89fa	d614db6e-df4d-47fa-8cce-c7b5fa39da7a	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
2c9dde69-15bb-4f5f-868b-278a42ac802d	f4c8fa93-8b3b-46a9-b62e-6e5113385b45.FPKM.txt.gz	098afc8b5b0a2a101dc37250c36eebda	316856	CPTAC-2	e4ce89ef-bcaa-418a-8a6b-3602793b9bbf	a29a23d4-28bf-40c4-940b-c344a52b336f	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
9943939a-c379-4007-975d-1eb154465983	b17bfa4c-4e95-4205-a859-896db8d5a64e.FPKM-UQ.txt.gz	19c255fbec873946cd559fcc16041dc0	392296	CPTAC-2	c0cef5fc-0c80-4812-aece-97c351747f26	32486545-d3ec-41c1-85d9-d87b20aa1c48	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
e5826ba7-b400-4c2f-992f-178f028c8220	290cc0cc-0dce-4087-8cc3-7431e6ffe25d.FPKM-UQ.txt.gz	350686ecd0fec0c9498a35d84930795e	378003	CPTAC-2	776a5ffa-6bba-49a2-a4d8-54051c19cd70	bb4af32d-7e83-4536-b898-7f882f2f11c6	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
f50aab65-1365-46bd-b05d-02d28b90de2d	904f8983-9011-4b3c-a5f6-94fca0a0573a.FPKM.txt.gz	dcb5ede7e0b2d8ff68bd1b8d44666baf	319539	CPTAC-2	01026cf5-8582-4864-8e89-111c05660eb6	ce78459b-ad95-49de-b7db-0c07ed19d5ca	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
463e9ede-49a4-4b3f-a0b3-42fcaf891fda	2650d529-7271-40a9-821d-96865090bf39.FPKM.txt.gz	84c171771dc7965ebcb6a39ab41df5f0	312502	CPTAC-2	29de0047-aca8-4b3d-b626-77e593977e30	7ab36949-0cfb-4997-89ee-bb51c2067a09	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
611d70c7-215c-42e7-a9e4-f6aa04b5c2b6	4510c2ed-b1ef-4b6b-a879-a23fe6455b12.FPKM-UQ.txt.gz	e42f8994431f0d2e00b1eed0bb21299a	397234	CPTAC-2	11fb5957-a5ab-424e-bd60-1100ae5814f6	2387b9fd-20f4-4610-881f-596937c8742a	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
6d3a78e4-0443-49d7-aaac-6c53928853ff	656747dd-aa70-4f74-ad85-922bb53bbecb.htseq_counts.txt.gz	ffe6e46f92916958c6deb60e20369098	243977	CPTAC-2	587c95be-5f0a-45d6-b5fd-f089ea1ffaec	240e201a-89dc-493e-888d-b04b7626af94	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
16dcce5a-7b3b-435e-840f-28a9f2829310	efdecda9-1d43-4e67-9efa-120a1cb65f3d.htseq_counts.txt.gz	277e6b8e374f93d2fd2dd699571eed80	240712	CPTAC-2	1eef079e-d5cd-4a0c-a9b5-525865aa7847	4db21a30-9b2d-4c71-a03f-14163c0ece53	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
8109f0c7-4760-4478-8aa1-23c4d77745d2	3bb70dab-4138-4c4b-ae93-a46a689093ab.htseq_counts.txt.gz	d5698cdd9a91bd798b455ff29034cbba	242516	CPTAC-2	533b908a-e79e-4f77-8fae-ad6a21fa3f25	be5d162a-e1ca-4a22-a8a5-45216dee8dbf	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - Counts	NA	NA	NA
e6f77bed-cb0f-4e35-9adb-114bdf11f018	725af996-ef9f-47b1-9902-2f5fee3e66a0.FPKM.txt.gz	d94f0a06867be0b51ceb9f42df460ef5	309059	CPTAC-2	adc1d8b6-a4a2-4cc1-a662-a587e2708ad5	ac1f2c56-61b0-4dcc-8540-5924826d8d37	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
563c0c7f-5839-4e36-a3ef-ec1406e42b85	004646c2-19ce-4e0a-b891-1569aba9adf3.FPKM-UQ.txt.gz	3beff348d9f2ff04c1bd16691250b00c	371647	CPTAC-2	3cb572fd-ce9c-416a-b4da-427875bbf9c9	7a0a8f05-35ce-4b24-b714-2d7057e260a9	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
7b14e979-2b5c-44fd-bc64-1819ac3e1883	13a5f3e4-b291-44f4-bbf3-9387e617dfa6.FPKM.txt.gz	d5ca10733c466d79f94a28f201f1d2ed	309820	CPTAC-2	d251c783-fc16-4a87-a3bb-5a6f6d77f343	84ba39b5-c6b8-4314-a946-4a53b3bfbf9d	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
45c135a8-8701-4094-acb3-2f5f2b80a582	4dce5054-6748-4fd3-a223-22957555913f.FPKM-UQ.txt.gz	48cf2a7534717d783eb673914bc8fe64	384986	CPTAC-2	0adbbca3-7efe-42b4-b41a-cbd99239527c	e272ecd1-db06-48ac-a40d-5ad59576d6ea	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
