id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
fe63cbf3-7d22-4c36-bcac-5715e7e0173f	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-13-2066-01A-01D-1047-05.gdc_hg38.txt	2730eae18d5e8254ccf99bfc3a2f0abb	9954315	TCGA-OV	bcb87812-94e3-4dc0-867e-d049b44a2690	3e456773-86cd-45c0-a8ac-1057007086b2	DNA Methylation	Methylation Beta Value	Methylation Array	Liftover	NA	NA	NA
48d00e33-46f7-4936-9631-4b02fdffd4d2	48d00e33-46f7-4936-9631-4b02fdffd4d2.vep.vcf.gz	f015a8ec5602c71e61255edbc5b69ad5	999885	TCGA-OV	1d9893c8-0de3-4b07-b0ba-a53019b23eb4	633f5c4d-c224-404c-9f68-24daafd1fc84,8aa636a7-a6a8-4a11-b9bd-225d17711a2d	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	NA	NA	NA
510e11c6-ca91-4397-95a5-614b3455b4cb	510e11c6-ca91-4397-95a5-614b3455b4cb.vep.vcf.gz	ee6b772aa5aff26283c3df3d6a0d20ad	199279	TCGA-OV	fbb45305-de8d-4baf-8bd0-047b29c2e9d9	742bb115-29c8-4ecd-a8a5-5bad6af189ca,510dda3c-6a1f-4781-972f-c9c270608c72	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	NA	NA	NA
508f879b-64e6-45bf-8d42-bf1b2afeb8d3	jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-04-1525-01A-01D-0536-05.gdc_hg38.txt	37576a8cd461fd338562a19ad60b8597	9956816	TCGA-OV	2bb96e1e-6992-434d-83e5-2f03713b3911	52265d7d-a902-437e-8506-b0cef44bb64c	DNA Methylation	Methylation Beta Value	Methylation Array	Liftover	NA	NA	NA
69edc2bb-8945-48fd-93e7-b6a176f5be98	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-36-2540-01A-01D-1047-05.gdc_hg38.txt	5c65a33969b71d08f4431275d7a3c198	9953186	TCGA-OV	30c7efdd-5a86-4418-a33c-a5d27fe56e42	791ef5c8-e5ef-48b6-a441-eb5229a39d05	DNA Methylation	Methylation Beta Value	Methylation Array	Liftover	NA	NA	NA
a6c45d89-0f3c-444d-bbee-2c0c1e1cd435	75fdcd7e-f701-4c93-b3cc-22ff09b770ad.FPKM-UQ.txt.gz	f086ad7ff7317ace9a21cbd0ee65a2ad	551900	TCGA-OV	8652ddee-98f4-4584-b450-e6f2f5c9d7ec	dc4a5c2f-8b96-4d3b-9553-a02510ba445f	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
45a57174-0614-4d66-b5dd-226750634296	660a745a-f0a2-4439-b3f3-51a60132b97d.FPKM-UQ.txt.gz	57464255771ea37c89d7999298e62837	584536	TCGA-OV	2ab32e11-80d6-4ed0-a42e-da612219bbdd	2b0089bc-b493-4179-bf5c-e58550e1ee5b	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM-UQ	NA	NA	NA
965d50dd-64c4-4a03-8ab2-cc735dcb9882	88f9c446-a966-4131-b379-63e3cc1b7aa9.FPKM.txt.gz	1fdc4f08e52a643656bb0da8763518bb	533964	TCGA-OV	2cb50c2d-e749-4172-b101-d975507435c5	97c0b20f-ee65-42b2-af2d-92dcf48b2cd5	Transcriptome Profiling	Gene Expression Quantification	RNA-Seq	HTSeq - FPKM	NA	NA	NA
fbd4db4b-4da7-4cc7-8a6d-480653667f54	jhu-usc.edu_OV.HumanMethylation27.4.lvl-3.TCGA-04-1356-01A-01D-0460-05.gdc_hg38.txt	d844d949bc4ba7306fd8b7c75ba49fb6	9958766	TCGA-OV	8652ddee-98f4-4584-b450-e6f2f5c9d7ec	f6224ce6-213a-4442-aebe-85dafa237b10	DNA Methylation	Methylation Beta Value	Methylation Array	Liftover	NA	NA	NA
c9accda2-4ed0-4df9-a156-87e2da540f55	c9accda2-4ed0-4df9-a156-87e2da540f55.vep.vcf.gz	5804c122ba6cac8c2dc71e1fcc64d428	531098	TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	00c41845-6b48-40fa-82e9-1b436e7d91c3,4c9bc38a-51ca-49dc-9120-68e7c490c62a	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	NA	NA	NA
